datetime,low,high
2021-01-14 14:00:00,0.8865,0.904
2021-01-14 15:00:00,0.8713,0.8946
2021-01-14 16:00:00,0.8776,0.8976
2021-01-14 17:00:00,0.887,0.897
2021-01-14 18:00:00,0.8815,0.8894
2021-01-14 19:00:00,0.883,0.9013
2021-01-14 20:00:00,0.8711,0.8978
2021-01-14 21:00:00,0.838,0.887
2021-01-14 22:00:00,0.857,0.868
2021-01-14 23:00:00,0.8724,0.8818
2021-01-15 00:00:00,0.878,0.8855
2021-01-15 01:00:00,0.878,0.901
2021-01-15 02:00:00,0.883,0.926
2021-01-15 03:00:00,0.8925,0.9165
2021-01-15 04:00:00,0.887,0.899
2021-01-15 05:00:00,0.8905,0.9235
2021-01-15 06:00:00,0.8834,0.9112
2021-01-15 07:00:00,0.897,0.939
2021-01-15 08:00:00,0.92,0.9465
2021-01-15 09:00:00,0.921,0.984
2021-01-15 10:00:00,0.965,0.9965
2021-01-15 11:00:00,0.9455,0.972
2021-01-15 12:00:00,0.909,0.9515
2021-01-15 13:00:00,0.927,0.963
2021-01-15 14:00:00,0.917,0.9555
2021-01-15 15:00:00,0.849,0.9275
2021-01-15 16:00:00,0.8485,0.8948
2021-01-15 17:00:00,0.8706,0.8803
2021-01-15 18:00:00,0.858,0.883
2021-01-15 19:00:00,0.861,0.879
2021-01-15 20:00:00,0.8695,0.8812
2021-01-15 21:00:00,0.876,0.8916
2021-01-15 22:00:00,0.8893,0.9021
2021-01-15 23:00:00,0.891,0.916
2021-01-16 00:00:00,0.9111,0.9267
2021-01-16 01:00:00,0.9165,0.9645
2021-01-16 02:00:00,0.9083,0.9332
2021-01-16 03:00:00,0.9045,0.951
2021-01-16 04:00:00,0.9402,0.9567
2021-01-16 05:00:00,0.902,0.9385
2021-01-16 06:00:00,0.916,0.945
2021-01-16 07:00:00,0.937,0.957
2021-01-16 08:00:00,0.9505,0.969
2021-01-16 09:00:00,0.961,1.005
2021-01-16 10:00:00,0.971,0.995
2021-01-16 11:00:00,0.9635,0.9995
2021-01-16 12:00:00,0.942,0.989
2021-01-16 13:00:00,0.956,0.9735
2021-01-16 14:00:00,0.95,0.9715
2021-01-16 15:00:00,0.964,1.01
2021-01-16 16:00:00,0.976,1.002
2021-01-16 17:00:00,0.969,0.989
2021-01-16 18:00:00,0.959,0.9845
2021-01-16 19:00:00,0.95,0.9705
2021-01-16 20:00:00,0.955,0.978
2021-01-16 21:00:00,0.932,0.975
2021-01-16 22:00:00,0.917,0.9435
2021-01-16 23:00:00,0.936,0.952
2021-01-17 00:00:00,0.925,0.961
2021-01-17 01:00:00,0.951,0.976
2021-01-17 02:00:00,0.961,0.976
2021-01-17 03:00:00,0.955,0.972
2021-01-17 04:00:00,0.956,0.9855
2021-01-17 05:00:00,0.9305,0.959
2021-01-17 06:00:00,0.927,0.942
2021-01-17 07:00:00,0.91,0.9505
2021-01-17 08:00:00,0.895,0.917
2021-01-17 09:00:00,0.9085,0.925
2021-01-17 10:00:00,0.9065,0.938
2021-01-17 11:00:00,0.929,0.9445
2021-01-17 12:00:00,0.9355,0.963
2021-01-17 13:00:00,0.928,0.956
2021-01-17 14:00:00,0.927,0.9435
2021-01-17 15:00:00,0.9425,0.963
2021-01-17 16:00:00,0.942,0.9697
2021-01-17 17:00:00,0.945,0.9575
2021-01-17 18:00:00,0.9455,0.957
2021-01-17 19:00:00,0.956,0.988
2021-01-17 20:00:00,0.96,0.981
2021-01-17 21:00:00,0.967,0.986
2021-01-17 22:00:00,0.971,0.994
2021-01-17 23:00:00,0.977,1.047
2021-01-18 00:00:00,1.005,1.03
2021-01-18 01:00:00,0.976,1.016
2021-01-18 02:00:00,0.9805,1.014
2021-01-18 03:00:00,0.949,0.995
2021-01-18 04:00:00,0.961,0.978
2021-01-18 05:00:00,0.9768,0.9948
2021-01-18 06:00:00,0.98,0.991
2021-01-18 07:00:00,0.9845,1.035
2021-01-18 08:00:00,1.016,1.064
2021-01-18 09:00:00,1.029,1.05
2021-01-18 10:00:00,1.015,1.054
2021-01-18 11:00:00,0.9975,1.026
2021-01-18 12:00:00,1.005,1.036
2021-01-18 13:00:00,1.005,1.032
2021-01-18 14:00:00,1.02,1.05
2021-01-18 15:00:00,1.039,1.116
2021-01-18 16:00:00,1.054,1.11
2021-01-18 17:00:00,1.058,1.118
2021-01-18 18:00:00,1.102,1.13
2021-01-18 19:00:00,1.113,1.137
2021-01-18 20:00:00,1.104,1.132
2021-01-18 21:00:00,1.095,1.127
2021-01-18 22:00:00,1.095,1.133
2021-01-18 23:00:00,1.118,1.147
2021-01-19 00:00:00,1.135,1.163
2021-01-19 01:00:00,1.108,1.154
2021-01-19 02:00:00,1.113,1.141
2021-01-19 03:00:00,1.099,1.139
2021-01-19 04:00:00,1.081,1.121
2021-01-19 05:00:00,1.081,1.113
2021-01-19 06:00:00,1.075,1.106
2021-01-19 07:00:00,1.079,1.103
2021-01-19 08:00:00,1.064,1.103
2021-01-19 09:00:00,1.077,1.095
2021-01-19 10:00:00,1.051,1.09
2021-01-19 11:00:00,1.055,1.069
2021-01-19 12:00:00,1.035,1.065
2021-01-19 13:00:00,1.046,1.065
2021-01-19 14:00:00,1.061,1.105
2021-01-19 15:00:00,1.054,1.075
2021-01-19 16:00:00,1.06,1.077
2021-01-19 17:00:00,1.063,1.08
2021-01-19 18:00:00,0.985,1.08
2021-01-19 19:00:00,0.974,1.028
2021-01-19 20:00:00,0.9875,1.036
2021-01-19 21:00:00,1.03,1.056
2021-01-19 22:00:00,1.039,1.055
2021-01-19 23:00:00,1.004,1.05
2021-01-20 00:00:00,0.995,1.037
2021-01-20 01:00:00,1.009,1.035
2021-01-20 02:00:00,1.005,1.034
2021-01-20 03:00:00,0.973,1.035
2021-01-20 04:00:00,0.961,0.9955
2021-01-20 05:00:00,0.992,1.005
2021-01-20 06:00:00,0.9865,1.01
2021-01-20 07:00:00,0.9875,1.026
2021-01-20 08:00:00,1.009,1.028
2021-01-20 09:00:00,0.966,1.014
2021-01-20 10:00:00,0.961,0.986
